area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,total_sqft_clean,lat,lon,dist_to_school_km,dist_to_hospital_km,dist_to_transit_km
Super built-up  Area,Ready To Move,Hennur,2 BHK,,1255,2.0,1.0,58.0,2.0,1255.0,13.037077,77.6413572,0.3170708393967492,0.0449268208608158,0.0553197745235349
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,,3436,6.0,3.0,475.0,4.0,3436.0,12.9945063,77.554298,0.9169000511960156,0.0937969906036531,0.1635631137513544
Built-up  Area,Ready To Move,Kudlu Gate,3 BHK,Brlms P,1335,3.0,2.0,89.0,3.0,1335.0,12.8899174,77.6396808,0.1418802297277,0.4923916101664887,0.0504332177791086
Super built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,,1999,3.0,2.0,132.0,3.0,1999.0,12.9725581,77.692858,0.763600033601192,0.2204896584641663,0.1872595431663464
Plot  Area,Ready To Move,Kanaka Nagar,2 Bedroom,,1200,2.0,1.0,125.0,2.0,1200.0,13.0374105,77.6082063,0.1621485999372766,0.4380922074420829,0.2581820795634288
Super built-up  Area,Ready To Move,Kundalahalli,3 BHK,Dieldli,1397,3.0,2.0,110.0,3.0,1397.0,12.977594,77.7155586,0.884085752213232,0.567895273741003,0.0604285081728594
Super built-up  Area,Ready To Move,Cooke Town,4 BHK,,3950,4.0,,450.0,4.0,3950.0,13.0021998,77.6251814,0.5773875959324263,0.2308652543926518,0.5154163752922875
Plot  Area,Ready To Move,Yelahanka New Town,2 Bedroom,KHatsFl,1200,2.0,1.0,130.0,2.0,1200.0,13.0978039,77.5811889,0.1393603884017802,0.1883119441489786,0.3304606867096978
Built-up  Area,Ready To Move,Hanumantha Nagar,4 Bedroom,,1270,2.0,1.0,175.0,4.0,1270.0,12.940641,77.5635429,0.4559016207664249,0.0993951678782049,0.1397130052297065
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1140,2.0,2.0,38.55,2.0,1140.0,12.932582,77.5162034,0.9759304408956934,0.1594975898310746,0.5154087829957453
Super built-up  Area,21-Jan,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,30.0,1.0,525.0,12.8856913,77.5526564,0.9963963823531752,0.359091638722918,0.0973468545381832
Plot  Area,Ready To Move,Varthur,3 Bedroom,,1200,2.0,1.0,98.0,3.0,1200.0,12.9406508,77.746988,0.062338097155049,0.0742096047391458,0.0563215672950399
Super built-up  Area,18-Jul,Balagere,2 BHK,Soresea,1205.47,2.0,1.0,81.0,2.0,1205.47,12.9377243,77.7280705,,,
Plot  Area,Ready To Move,T Dasarahalli,3 Bedroom,,1200,3.0,2.0,130.0,3.0,1200.0,13.0450201,77.5076896,2.286667141615597,0.1682002609558339,0.5043141849617998
Super built-up  Area,Ready To Move,Electronic City,3 BHK,Naireru,1700,3.0,2.0,75.0,3.0,1700.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Super built-up  Area,21-May,Kanakpura Road,2 BHK,GolusLi,1090,2.0,1.0,54.54,2.0,1090.0,12.8856913,77.5526564,0.9963963823531752,0.359091638722918,0.0973468545381832
Super built-up  Area,Ready To Move,Yeshwanthpur,4 BHK,IBityin,3600,5.0,,220.0,4.0,3600.0,13.0176937,77.5555009,0.3738653299832751,0.4786746457239244,0.1939580095475588
Built-up  Area,Ready To Move,Kundalahalli,1 BHK,,2400,1.0,0.0,650.0,1.0,2400.0,12.977594,77.7155586,0.884085752213232,0.567895273741003,0.0604285081728594
Super built-up  Area,19-Mar,Thanisandra,1 BHK,Bhe 2ko,923,1.0,1.0,60.84,1.0,923.0,13.0522499,77.6316152,0.4103630847737383,0.244729083276761,0.0479116314175673
Super built-up  Area,Ready To Move,Green Glen Layout,2 BHK,GaentAp,1050,2.0,2.0,48.0,2.0,1050.0,12.9269039,77.6701877,0.7614436734548857,0.0325149323321965,0.4184565647150084
Super built-up  Area,Ready To Move,Whitefield,2 BHK,UKe 2nz,1495,2.0,2.0,79.5,2.0,1495.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,19-Mar,Hennur Road,3 BHK,Puachal,1482 - 1846,,,93.865,3.0,1664.0,13.0351224,77.631944,0.2765531953436611,0.2961596190679827,0.3357653297815484
Built-up  Area,Ready To Move,Narayanapura,3 BHK,,1485,3.0,2.0,85.0,3.0,1485.0,13.0716969,77.6193949,2.286663153661873,1.474189882653001,
Super built-up  Area,19-Dec,Dommasandra,3 BHK,,1033,2.0,2.0,31.5,3.0,1033.0,12.8777098,77.7534769,,0.1934770482984424,0.1921957340920323
Super built-up  Area,Ready To Move,Electronic City,3 BHK,DSgmax ,1400,2.0,1.0,48.0,3.0,1400.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Built-up  Area,Ready To Move,Indira Nagar,1 Bedroom,,500,1.0,0.0,70.0,1.0,500.0,12.9732913,77.6404672,0.1313417961324739,0.2364411182275815,0.066302430776592
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Ascid P,944,2.0,1.0,35.0,2.0,944.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Built-up  Area,Ready To Move,Whitefield,5 Bedroom,,3250,5.0,0.0,290.0,5.0,3250.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,19-Mar,Whitefield,2 BHK,Prtates,1216,2.0,1.0,66.48,2.0,1216.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,Thirumenahalli,2 BHK,,1100,2.0,1.0,39.5,2.0,1100.0,13.0901794,77.6334125,0.9885648011677348,0.7698068311351458,0.2625384003461571
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Moity S,1743,3.0,2.0,93.25,3.0,1743.0,13.0522499,77.6316152,0.4103630847737383,0.244729083276761,0.0479116314175673
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Pyikad ,1274,2.0,2.0,48.42,2.0,1274.0,13.1006982,77.5963454,1.1101413730029868,0.0830813646669616,0.1725955228275265
Super built-up  Area,Ready To Move,Lavelle Road,3 BHK,,2500,3.0,2.0,425.0,3.0,2500.0,12.9722287,77.5986661,0.5365246920462017,0.5426429057212498,0.3540851916595122
Super built-up  Area,Ready To Move,Mysore Road,3 BHK,SaodySa,1512,2.0,2.0,110.0,3.0,1512.0,12.9467026,77.5300705,0.7109790178070446,0.4682574972882378,0.0059360569856146
Super built-up  Area,Ready To Move,Dollars Colony,4 BHK,,3100,5.0,1.0,385.0,4.0,3100.0,13.0413668,77.5678155,1.407205066869858,0.558230562236529,0.1899208359576927
Super built-up  Area,Ready To Move,Cox Town,3 BHK,,1650,3.0,3.0,100.0,3.0,1650.0,12.9934858,77.6251081,0.60319011118862,0.4722387692690605,0.1617656445050666
Built-up  Area,Ready To Move,Doddathoguru,3 BHK,SryleHo,1875,3.0,1.0,55.0,3.0,1875.0,12.8505644,77.6466948,0.674474501860267,0.4616742612433213,0.8315226258095125
Built-up  Area,Ready To Move,Whitefield,3 BHK,,1350,3.0,2.0,54.0,3.0,1350.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,Rajiv Gandhi Nagar,2 BHK,,1219,2.0,2.0,40.0,2.0,1219.0,13.0529919,77.5842533,1.2356090561938042,0.6030273866895369,0.6758674863599148
Plot  Area,Ready To Move,Goraguntepalya,4 Bedroom,,1200,4.0,1.0,150.0,4.0,1200.0,13.0269315,77.54409,1.3265122618996006,0.4797261747440375,0.0268166781910678
Super built-up  Area,Ready To Move,Anandapura,2 BHK,ViensRK,1151,2.0,1.0,43.1,2.0,1151.0,13.0239276,77.6923621,,,
Plot  Area,Ready To Move,Bommenahalli,3 Bedroom,Prana S,832,3.0,1.0,77.0,3.0,832.0,13.0742536,77.7465943,,,0.0482946531926285
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Shthi S,915,2.0,1.0,38.0,2.0,915.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Plot  Area,Ready To Move,Rajankunte,3 Bedroom,,3259,3.0,0.0,270.0,3.0,3259.0,13.1729749,77.5669132,0.2152019625349251,0.1947757253996015,0.2331140592794088
Super built-up  Area,22-Dec,Bannerghatta Road,2 BHK,PrarePa,1115,2.0,1.0,65.12,2.0,1115.0,12.9426506,77.6027253,,,
Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2072,4.0,2.0,139.0,3.0,2072.0,13.0170955,77.4829741,2.7577846097606304,0.9131005867298166,
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,MCngeha,1200,2.0,2.0,53.0,2.0,1200.0,12.9812262,77.6745845,0.646798793911414,0.3209877806589806,0.5136258206317895
Super built-up  Area,Ready To Move,Singasandra,2 BHK,Phhidx ,1300,2.0,2.0,65.0,2.0,1300.0,12.8787382,77.642089,0.4935818479119592,0.3720611817357301,0.3575757014792725
Super built-up  Area,Ready To Move,Bellandur,2 BHK,Amivace,1457,2.0,2.0,85.0,2.0,1457.0,12.9320495,77.6842915,,,
Super built-up  Area,Ready To Move,Kannamangala,2 BHK,Marnaer,1262,2.0,2.0,55.0,2.0,1262.0,13.0154819,77.7631515,1.429319726136114,1.0310777560740665,0.2849821535106997
Plot  Area,Ready To Move,BEML Layout,4 Bedroom,,1196,3.0,1.0,150.0,4.0,1196.0,12.9611099,77.7164738,,,
Built-up  Area,Ready To Move,Attibele,1 BHK,Jae 1hu,420,1.0,1.0,17.0,1.0,420.0,12.7751249,77.7709216,,,
Super built-up  Area,Ready To Move,Kanakapura,2 BHK,,1160,2.0,1.0,46.39,2.0,1160.0,12.9189383,77.5739265,0.3882381613109325,0.1760029073445472,0.1252950229835552
Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,,1115,2.0,2.0,50.0,2.0,1115.0,12.9047595,77.6759172,2.2843970189080567,0.2078463463142163,0.0136086158689195
Built-up  Area,Ready To Move,JP Nagar,3 BHK,,1315,2.0,1.0,85.4,3.0,1315.0,12.9096941,77.5866067,0.5538147890196375,0.2826771451243934,0.0885996194616161
Built-up  Area,Ready To Move,Babusapalaya,2 BHK,,1500,2.0,2.0,57.0,2.0,1500.0,13.0283523,77.650469,,,
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,SruntFa,1127,2.0,1.0,68.0,2.0,1127.0,12.9116225,77.6388622,0.3759611716599876,0.3075278370674322,0.1294634386203708
Super built-up  Area,18-Feb,Kundalahalli,3 BHK,Dieldli,1397,3.0,2.0,104.0,3.0,1397.0,12.977594,77.7155586,0.884085752213232,0.567895273741003,0.0604285081728594
Built-up  Area,20-Dec,Whitefield,2 BHK,,1173,2.0,1.0,60.0,2.0,1173.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Super built-up  Area,Ready To Move,Sompura,2 BHK,,1090,2.0,2.0,28.0,2.0,1090.0,12.8778283,77.4972385,2.7172827999626743,2.805778242439059,0.06633469434453
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Maana E,2720,5.0,,210.0,3.0,2720.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Super built-up  Area,18-May,Jakkur,2 BHK,BrdgeNo,1230,2.0,1.0,76.0,2.0,1230.0,13.0784743,77.6068938,2.422881161415774,0.8241615020057301,0.1216825084790213
Super built-up  Area,19-Dec,Sarjapur  Road,2 BHK,Daivon ,858,2.0,1.0,31.57,2.0,858.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Baveles,1689.28,3.0,2.0,91.2,3.0,1689.28,12.9055682,77.5455438,0.2274673373571319,0.1519599724939662,0.1694410044511424
Super built-up  Area,Ready To Move,Banashankari,3 BHK,,1425,3.0,3.0,49.88,3.0,1425.0,12.9278196,77.556621,,,
Plot  Area,Ready To Move,Subramanyapura,6 Bedroom,,1200,6.0,2.0,170.0,6.0,1200.0,12.8992578,77.5321721,1.136546111340634,0.8850959120596756,0.5123876054084918
Plot  Area,Ready To Move,Tindlu,2 Bedroom,,1350,2.0,1.0,100.0,2.0,1350.0,13.0750074,77.5673264,1.1293036438987667,0.6129778785315034,0.1577311386516367
Built-up  Area,Ready To Move,Channasandra,6 Bedroom,,4200,6.0,0.0,180.0,6.0,4200.0,12.9872969,77.7538838,0.923532000070958,0.4836889415930316,0.0923344082352072
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Ihnueut,1310,2.0,1.0,85.0,3.0,1310.0,12.9055682,77.5455438,0.2274673373571319,0.1519599724939662,0.1694410044511424
Super built-up  Area,18-Jun,Haralur Road,4 BHK,SNnia E,2805 - 3565,,,175.0,4.0,3185.0,12.9018012,77.6641767,1.3909299035710845,0.8326963261355745,1.3074632901104353
Super built-up  Area,Ready To Move,MLA Layout,2 BHK,,970,2.0,1.0,40.0,2.0,970.0,13.0179119,77.5906795,1.3298978413341933,0.7207342854830042,0.1295525378317512
Super built-up  Area,18-May,Kundalahalli,3 BHK,Dieldli,1397,3.0,3.0,108.0,3.0,1397.0,12.977594,77.7155586,0.884085752213232,0.567895273741003,0.0604285081728594
Super built-up  Area,18-Jul,Sarjapur,2 BHK,Vehes L,1157,2.0,1.0,40.0,2.0,1157.0,12.9694037,77.5870258,0.513245507673521,0.1753433216729026,0.0443651517984582
Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,,1125,2.0,1.0,61.2,2.0,1125.0,12.9047595,77.6759172,2.2843970189080567,0.2078463463142163,0.0136086158689195
Super built-up  Area,Ready To Move,Sonnenahalli,2 BHK,DSgam S,1157,2.0,1.0,42.0,2.0,1157.0,12.9433048,77.4801187,2.409374851402626,0.4251122896450219,0.132303468486275
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,BModsen,1241,2.0,1.0,82.0,2.0,1241.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Built-up  Area,Ready To Move,Marathahalli,4 BHK,PueraRi,4000,4.0,3.0,220.0,4.0,4000.0,12.9552572,77.6984163,0.6719239127411085,0.190113011289509,0.2419124009198896
Super built-up  Area,Ready To Move,Rajiv Nagar,4 BHK,PuoodSk,2340,4.0,1.0,148.0,4.0,2340.0,13.0529919,77.5842533,1.2356090561938042,0.6030273866895369,0.6758674863599148
Built-up  Area,Ready To Move,Venkatadri Layout,1 BHK,Raiyai ,596,1.0,1.0,42.0,1.0,596.0,12.9479007,77.6994103,0.9182246655655176,0.372689989332421,0.1805632199163321
Super built-up  Area,Ready To Move,Koramangala Industrial Layout,16 BHK,,10000,16.0,,550.0,16.0,10000.0,12.9332863,77.6147149,0.3393757075264874,0.169995860250447,0.1846758413382064
Plot  Area,Ready To Move,Kyalasanahalli,4 Bedroom,UpowsMe,1200,4.0,3.0,110.0,4.0,1200.0,13.0564575,77.6591321,1.8996021428471153,0.8097085409418486,0.0534719050065057
Super built-up  Area,Ready To Move,Ambedkar Colony,3 BHK,RMcesa ,1910,3.0,1.0,190.0,3.0,1910.0,12.9708934,77.6951918,,,
Super built-up  Area,Ready To Move,Brookefield,2 BHK,CidgeKn,1139,2.0,2.0,80.0,2.0,1139.0,12.9652094,77.717936,0.3008872575702131,0.0373992687883322,0.0310786415038237
Super built-up  Area,Ready To Move,Thigalarapalya,4 BHK,Prtanha,3122,5.0,2.0,225.0,4.0,3122.0,13.0170955,77.4829741,2.7577846097606304,0.9131005867298166,
Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,IBityin,1168,2.0,2.0,64.08,2.0,1168.0,13.0176937,77.5555009,0.3738653299832751,0.4786746457239244,0.1939580095475588
Super built-up  Area,Ready To Move,Chandapura,2 BHK,,877,2.0,3.0,42.0,2.0,877.0,12.8009043,77.7114908,2.2049248881111088,0.129175824605253,0.2517187885669928
Built-up  Area,18-Jul,Electronics City Phase 1,2 BHK,Shitt S,1340,2.0,2.0,75.0,2.0,1340.0,12.8401734,77.6595099,1.2771586723358812,0.2949821891085972,0.0976455973631153
Built-up  Area,Ready To Move,B Narayanapura,3 BHK,ShentAp,1405,2.0,2.0,70.0,3.0,1405.0,12.9980556,77.6848622,,,
Super built-up  Area,Ready To Move,Siddapura,3 BHK,,1800,3.0,3.0,65.0,3.0,1800.0,12.9464207,77.5920877,0.2487304676208248,0.3037609933548386,0.1603660071934219
Plot  Area,Ready To Move,Malleshwaram,3 Bedroom,,675,2.0,0.0,148.0,3.0,675.0,13.0027353,77.5703253,0.2143519029451255,0.1013357314468058,0.0943480474278475
Super built-up  Area,19-Jun,Byrasandra,2 BHK,Sancy R,985,2.0,1.0,63.0,2.0,985.0,12.9295931,77.581181,0.4497599270003899,0.0970306513784047,0.0920386071052378
Super built-up  Area,16-Jul,Victoria Layout,2 BHK,,1300,2.0,1.0,129.0,2.0,1300.0,12.9656579,77.6142682,0.2800174285034312,0.131849626217331,0.3321223377280893
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brngsal,1850,3.0,2.0,150.0,3.0,1850.0,12.9119693,77.5882043,,,
Super built-up  Area,Ready To Move,Yelachenahalli,2 BHK,BaiseBa,1080,2.0,2.0,55.0,2.0,1080.0,12.9006508,77.569226,0.3573762681182391,0.6671793404545492,0.3626433746669698
Built-up  Area,Ready To Move,Singasandra,4 BHK,,3126,4.0,,120.0,4.0,3126.0,12.8787382,77.642089,0.4935818479119592,0.3720611817357301,0.3575757014792725
Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1410,2.0,3.0,52.17,3.0,1410.0,12.8742536,77.6260073,0.0564740136609505,0.4261364523608231,0.0426900671248846
Super built-up  Area,Ready To Move,Bommanahalli,3 BHK,,1375,3.0,2.0,59.0,3.0,1375.0,12.9034581,77.6230028,,,
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1290,2.0,1.0,94.5,3.0,1290.0,13.0351224,77.631944,0.2765531953436611,0.2961596190679827,0.3357653297815484
Super built-up  Area,19-Mar,Hosa Road,3 BHK,Skume R,1318,2.0,1.0,85.28,3.0,1318.0,12.8704543,77.6539943,0.0632104157827673,0.108222686543166,0.0350299728216249
Super built-up  Area,Ready To Move,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,68.0,2.0,1128.0,12.8487599,77.648253,0.5497991746984375,0.4916467010007277,0.7279636356232001
Super built-up  Area,21-Mar,Kanakpura Road,2 BHK,GolusLi,1051,2.0,2.0,56.74,2.0,1051.0,12.8856913,77.5526564,0.9963963823531752,0.359091638722918,0.0973468545381832
Plot  Area,Ready To Move,Kengeri,3 Bedroom,,3500,5.0,0.0,275.0,3.0,3500.0,12.9176571,77.4837568,0.4503921372896056,0.3716515779443523,0.1561736051709742
Plot  Area,Ready To Move,Kannamangala,4 Bedroom,MIalerd,2400,4.0,1.0,130.0,4.0,2400.0,13.0154819,77.7631515,1.429319726136114,1.0310777560740665,0.2849821535106997
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,PuziaVe,1327,2.0,3.0,85.0,2.0,1327.0,13.1006982,77.5963454,1.1101413730029868,0.0830813646669616,0.1725955228275265
Super built-up  Area,Ready To Move,Thigalarapalya,4 BHK,Prtanha,2912,6.0,2.0,210.0,4.0,2912.0,13.0170955,77.4829741,2.7577846097606304,0.9131005867298166,
Super built-up  Area,Ready To Move,Basapura,2 BHK,Jaangm ,1301,2.0,2.0,55.0,2.0,1301.0,12.8686664,77.6441741,,,
Super built-up  Area,Ready To Move,Thippasandra,1 BHK,,650,1.0,0.0,30.0,1.0,650.0,12.973936,77.6509982,0.0423899006076371,0.0965293194211549,0.1529954342656829
Plot  Area,18-Jul,Varthur,3 Bedroom,,1200,3.0,1.0,67.75,3.0,1200.0,12.9406508,77.746988,0.062338097155049,0.0742096047391458,0.0563215672950399
Super built-up  Area,Ready To Move,Banagiri Nagar,3 BHK,,1500,2.0,2.0,89.99,3.0,1500.0,12.9228552,77.5586323,,,
Plot  Area,Ready To Move,Kumara Park,4 Bedroom,,2700,6.0,,675.0,4.0,2700.0,12.9922298,77.5783472,0.1411369984680065,0.1379946715976424,0.2411565573744297
Plot  Area,Ready To Move,Nagadevanahalli,4 Bedroom,,1350,4.0,2.0,145.0,4.0,1350.0,12.939922,77.4913207,1.5097514383706585,0.475475429721125,0.3108672929092538
Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1000,2.0,1.0,28.88,2.0,1000.0,12.8473999,77.6724452,0.4003537691158839,0.6695947877797833,0.0713470995046223
Super built-up  Area,19-Nov,Sarjapur  Road,2 BHK,AsastDe,984,2.0,1.0,45.91,2.0,984.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Super built-up  Area,22-May,Jakkur,3 BHK,SoineC ,1819.18,3.0,1.0,160.0,3.0,1819.18,13.0784743,77.6068938,2.422881161415774,0.8241615020057301,0.1216825084790213
Built-up  Area,Ready To Move,Nagarbhavi,1 Bedroom,,900,1.0,0.0,175.0,1.0,900.0,12.9512353,77.519054,0.7881468673794932,0.5196799955806761,0.1790219239819533
Super built-up  Area,18-Apr,Hebbal,3 BHK,Magiaya,1355,3.0,1.0,83.87,3.0,1355.0,13.0382184,77.5919,0.7863823345646925,0.1236876912510814,0.3075766141575576
Super built-up  Area,Ready To Move,Sarakki Nagar,3 BHK,Sowerew,2145,4.0,1.0,270.0,3.0,2145.0,12.9106407,77.5845458,0.3345753113965817,0.0387307488775692,0.0655157093407413
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2475,4.0,3.0,300.0,3.0,2475.0,13.0027353,77.5703253,0.2143519029451255,0.1013357314468058,0.0943480474278475
Super built-up  Area,18-Aug,Kaggadasapura,2 BHK,,1118,2.0,0.0,30.0,2.0,1118.0,12.9812262,77.6745845,0.646798793911414,0.3209877806589806,0.5136258206317895
Super built-up  Area,Ready To Move,Roopena Agrahara,1 BHK,,910,1.0,1.0,42.0,1.0,910.0,12.91064,77.6238263,0.1247636550283863,0.0839035350999275,0.2500192635494851
Super built-up  Area,18-May,Madiwala,3 BHK,,1250,3.0,2.0,39.0,3.0,1250.0,12.9218931,77.6177348,0.1496867408651734,0.244611032919114,0.2877441939121316
Super built-up  Area,18-Mar,Hosakerehalli,2 BHK,SoageHe,1304,2.0,3.0,100.0,2.0,1304.0,12.9299371,77.5374237,0.3330033220489224,0.4420964862333945,0.1924402869210786
Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1615,3.0,2.0,58.0,3.0,1615.0,12.8742536,77.6260073,0.0564740136609505,0.4261364523608231,0.0426900671248846
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Contsci,1400,2.0,2.0,68.0,2.0,1400.0,12.9244884,77.6451418,0.5500515300656763,0.3337970172861007,0.2288940070894062
Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,Villeka,1070,2.0,2.0,47.5,2.0,1070.0,12.9855509,77.668072,0.5135454893207373,0.27244649864545,0.4525172465285159
Super built-up  Area,17-Nov,Hebbal,3 BHK,Emceske,3500,3.0,3.0,395.0,3.0,3500.0,13.0382184,77.5919,0.7863823345646925,0.1236876912510814,0.3075766141575576
Super built-up  Area,22-Jun,Hoodi,2 BHK,GoAirej,1132,2.0,1.0,89.37,2.0,1132.0,12.9959233,77.7192796,0.3892118110996679,1.0030747810000276,0.0340530115309367
Super built-up  Area,Ready To Move,Rajarajeshwari Nagara,3 BHK,,2000,3.0,2.0,85.0,3.0,2000.0,12.9193976,77.5180364,0.3938696042670539,0.3175764965571956,0.2795974216602332
Plot  Area,Ready To Move,Hebbal,7 Bedroom,,2400,5.0,1.0,550.0,7.0,2400.0,13.0382184,77.5919,0.7863823345646925,0.1236876912510814,0.3075766141575576
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,1 BHK,DShtsow,794,1.0,2.0,65.0,1.0,794.0,12.9118578,77.6517238,0.2920468130903524,0.1024464927077078,0.0162075686550721
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,Lancyey,1090,2.0,2.0,43.59,2.0,1090.0,12.932582,77.5162034,0.9759304408956934,0.1594975898310746,0.5154087829957453
Super built-up  Area,Ready To Move,Gottigere,3 BHK,Pridei ,1500,3.0,2.0,70.0,3.0,1500.0,12.8565317,77.5877237,0.2086520160197649,0.2313756564423799,0.1272264508838482
Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,Prhtsok,2059,3.0,2.0,225.0,3.0,2059.0,12.9114349,77.5992958,,,
Super built-up  Area,21-Jan,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,30.0,1.0,525.0,12.8856913,77.5526564,0.9963963823531752,0.359091638722918,0.0973468545381832
Super built-up  Area,20-Dec,Whitefield,2 BHK,VaarkMe,1269,2.0,1.0,75.0,2.0,1269.0,12.9957428,77.7579489,1.1144729321489393,0.1704817262594944,0.0133501385811505
Plot  Area,18-Apr,KR Layout,4 Bedroom,,4800,4.0,0.0,700.0,4.0,4800.0,12.9549835,77.6532944,0.9945799463065542,0.1710308760774943,0.2679590241311294
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Shiew T,1070,2.0,2.0,37.45,2.0,1070.0,12.8856913,77.5526564,0.9963963823531752,0.359091638722918,0.0973468545381832
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1208,2.0,2.0,70.0,2.0,1208.0,12.9552572,77.6984163,0.6719239127411085,0.190113011289509,0.2419124009198896
